
SetupTitle, Endurance Measure 1kHz After 250 000 Cycles(1)(1)(1)
DataValue, 0.004235, -5.64666834E-07, 1.4329855442047121, 0.004235, 0.004235
DataValue, 0.0042450000000000005, -5.30999785E-07, 1.4932483434677122, 0.0042450000000000005, 0.0042450000000000005
DataValue, 0.004255, -5.81570703E-07, 1.553324222564697, 0.004255, 0.004255
DataValue, 0.0042650000000000006, -6.50180652E-07, 1.6131806373596191, 0.0042650000000000006, 0.0042650000000000006
DataValue, 0.004275, -5.9610494E-07, 1.6736418008804321, 0.004275, 0.004275
DataValue, 0.0042850000000000006, -6.17132343E-07, 1.7336739301681521, 0.0042850000000000006, 0.0042850000000000006
DataValue, 0.004295, -6.4728965300000009E-07, 1.7928107976913452, 0.004295, 0.004295
DataValue, 0.0043050000000000007, -5.7934954600000006E-07, 1.8529627323150641, 0.0043050000000000007, 0.0043050000000000007
DataValue, 0.004315, -5.64983509E-07, 1.9136118888854981, 0.004315, 0.004315
DataValue, 0.004325, -5.94633491E-07, 1.9731971025466921, 0.004325, 0.004325
DataValue, 0.004335, -5.07334335E-07, 2.0328435897827153, 0.004335, 0.004335
DataValue, 0.004345, -4.8796960100000008E-07, 2.093548059463501, 0.004345, 0.004345
DataValue, 0.004355, -4.76896787E-07, 2.1531059741973881, 0.004355, 0.004355
DataValue, 0.004365, -4.91515777E-07, 2.212929487228394, 0.004365, 0.004365
DataValue, 0.004375, -4.1087025700000006E-07, 2.2731208801269531, 0.004375, 0.004375
DataValue, 0.004385, -4.4152292800000003E-07, 2.3330323696136483, 0.004385, 0.004385
DataValue, 0.0043950000000000005, -4.2846994600000004E-07, 2.3924770355224614, 0.0043950000000000005, 0.0043950000000000005
DataValue, 0.004405, -3.6932971200000005E-07, 2.4528253078460693, 0.004405, 0.004405
DataValue, 0.0044150000000000005, -4.1579605200000003E-07, 2.5128190517425542, 0.0044150000000000005, 0.0044150000000000005
DataValue, 0.004425, -4.08370937E-07, 2.572593212127686, 0.004425, 0.004425
DataValue, 0.0044350000000000006, -3.83169549E-07, 2.6326570510864262, 0.0044350000000000006, 0.0044350000000000006
DataValue, 0.004445, -4.0072581E-07, 2.6932897567749023, 0.004445, 0.004445
DataValue, 0.0044550000000000006, -4.18697567E-07, 2.7530281543731694, 0.0044550000000000006, 0.0044550000000000006
DataValue, 0.004465, -4.1603567500000005E-07, 2.8125770092010502, 0.004465, 0.004465
DataValue, 0.0044750000000000007, -4.3501779600000004E-07, 2.8731145858764653, 0.0044750000000000007, 0.0044750000000000007
DataValue, 0.004485, -4.84943371E-07, 2.9330875873565674, 0.004485, 0.004485
DataValue, 0.004495, -4.6714680500000005E-07, 2.9925441741943364, 0.004495, 0.004495
DataValue, 0.004505, 5.3674562E-08, 2.9928224086761483, 0.004505, 0.004505
DataValue, 0.004515, 8.8790564000000011E-08, 2.9334666728973393, 0.004515, 0.004515
DataValue, 0.004525, 1.35080313E-07, 2.8730909824371342, 0.004525, 0.004525
DataValue, 0.004535, 1.9674159500000002E-07, 2.812949419021606, 0.004535, 0.004535
DataValue, 0.004545, 1.57645729E-07, 2.7534291744232182, 0.004545, 0.004545
DataValue, 0.004555, 2.1832255500000002E-07, 2.6934826374053964, 0.004555, 0.004555
DataValue, 0.0045650000000000005, 1.7922808100000002E-07, 2.6329631805419922, 0.0045650000000000005, 0.0045650000000000005
DataValue, 0.004575, 1.9120061300000002E-07, 2.5728251934051514, 0.004575, 0.004575
DataValue, 0.0045850000000000005, 1.8526935700000001E-07, 2.5130195617675781, 0.0045850000000000005, 0.0045850000000000005
DataValue, 0.004595, 2.2685964000000003E-07, 2.4531617164611821, 0.004595, 0.004595
DataValue, 0.0046050000000000006, 2.1750204800000003E-07, 2.3933455944061284, 0.0046050000000000006, 0.0046050000000000006
DataValue, 0.004615, 1.81992263E-07, 2.333534955978394, 0.004615, 0.004615
DataValue, 0.0046250000000000006, 2.3599581300000003E-07, 2.2739837169647221, 0.0046250000000000006, 0.0046250000000000006
DataValue, 0.004635, 2.10507864E-07, 2.21368670463562, 0.004635, 0.004635
DataValue, 0.0046450000000000007, 1.8943769900000003E-07, 2.1538276672363281, 0.0046450000000000007, 0.0046450000000000007
DataValue, 0.004655, 2.27211387E-07, 2.0944797992706303, 0.004655, 0.004655
DataValue, 0.004665, 2.1650078E-07, 2.0335416793823242, 0.004665, 0.004665
DataValue, 0.004675, 1.8650534600000003E-07, 1.9737085103988652, 0.004675, 0.004675
DataValue, 0.004685, 2.07752791E-07, 1.9141656160354612, 0.004685, 0.004685
DataValue, 0.004695, 2.2865127400000002E-07, 1.8538907766342161, 0.004695, 0.004695
DataValue, 0.004705, 2.0036201000000001E-07, 1.79386031627655, 0.004705, 0.004705
DataValue, 0.0047150000000000004, 2.03740683E-07, 1.7340797185897832, 0.0047150000000000004, 0.0047150000000000004
DataValue, 0.004725, 2.2069085E-07, 1.674340486526489, 0.004725, 0.004725
DataValue, 0.0047350000000000005, 2.1226236400000002E-07, 1.6137307882308962, 0.0047350000000000005, 0.0047350000000000005
DataValue, 0.004745, 1.8969134900000002E-07, 1.5539747476577761, 0.004745, 0.004745
DataValue, 0.0047550000000000005, 2.71963842E-07, 1.4942634105682371, 0.0047550000000000005, 0.0047550000000000005
DataValue, 0.004765, 1.64292388E-07, 1.433990359306335, 0.004765, 0.004765
DataValue, 0.0047750000000000006, 1.9294600400000003E-07, 1.3738099336624152, 0.0047750000000000006, 0.0047750000000000006
DataValue, 0.004785, 2.2328967500000002E-07, 1.313933730125427, 0.004785, 0.004785
DataValue, 0.0047950000000000007, 2.11741764E-07, 1.2539219856262212, 0.0047950000000000007, 0.0047950000000000007
DataValue, 0.004805, 1.90462089E-07, 1.1939635276794431, 0.004805, 0.004805
DataValue, 0.0048150000000000007, 2.12566462E-07, 1.1341532468795781, 0.0048150000000000007, 0.0048150000000000007
DataValue, 0.004825, 2.2284965000000001E-07, 1.0742890834808352, 0.004825, 0.004825
DataValue, 0.004835, 1.8111431600000002E-07, 1.013765931129456, 0.004835, 0.004835
DataValue, 0.004845, 2.1085610100000002E-07, 0.95375734567642212, 0.004845, 0.004845
DataValue, 0.004855, 2.1676423500000003E-07, 0.89407879114151012, 0.004855, 0.004855
DataValue, 0.004865, 1.91916001E-07, 0.83409065008163408, 0.004865, 0.004865
DataValue, 0.004875, 1.94156087E-07, 0.773781299591064, 0.004875, 0.004875
DataValue, 0.0048850000000000005, 2.04156194E-07, 0.71378225088119507, 0.0048850000000000005, 0.0048850000000000005
DataValue, 0.004895, 1.9915613300000002E-07, 0.6540058255195621, 0.004895, 0.004895
DataValue, 0.0049050000000000005, 1.96819371E-07, 0.593716204166412, 0.0049050000000000005, 0.0049050000000000005
DataValue, 0.004915, 2.0029965200000002E-07, 0.53379744291305509, 0.004915, 0.004915
DataValue, 0.0049250000000000006, 1.8763975600000002E-07, 0.474310487508774, 0.0049250000000000006, 0.0049250000000000006
DataValue, 0.004935, 2.08916617E-07, 0.41395357251167303, 0.004935, 0.004935
DataValue, 0.0049450000000000006, 1.90949763E-07, 0.35393092036247203, 0.0049450000000000006, 0.0049450000000000006
DataValue, 0.004955, 2.4645066800000003E-07, 0.29438129067421004, 0.004955, 0.004955
DataValue, 0.0049650000000000007, 1.5986337600000002E-07, 0.234420627355576, 0.0049650000000000007, 0.0049650000000000007
DataValue, 0.004975, 2.0270508100000002E-07, 0.173810496926308, 0.004975, 0.004975
DataValue, 0.0049850000000000007, 2.0643339800000002E-07, 0.11400409787893301, 0.0049850000000000007, 0.0049850000000000007
DataValue, 0.004995, 2.0270718400000002E-07, 0.053879305720329007, 0.004995, 0.004995
SetupTitle, WGFMU Pattern Editor Child DataDisplay
ApplicationTest, WGFMU Pattern Editor Child DataDisplay, Public
TestParameter, Name, DataDisplayID, NumOfDisplay, DisplayIndex, TimeMax, ValueLimit, Waveform1_time, Waveform1_voltage, Waveform2_time, Waveform2_voltage, MeasTiming_time, MeasTiming_flag, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
TestParameter, Value, Xtime_Ymeas_Disable, 1, 0, 0.005, 1E-08
MetaData, TestRecord.EntryPoint, false
MetaData, TestRecord.RecordTime, 11/19/2021 14:40:21
MetaData, TestRecord.TestTarget, FlashNumD_4_25um_D12
MetaData, TestRecord.IterationIndex, 4
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 0827e5fe-449a-4ab4-a300-c077eec8bd18
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0.005
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, MeasResult1_value, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -6.54536052E-07, -2.94505906105042
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 4.44777555E-07, 2.99324035644531
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, MeasResult1_time, MeasResult1_value, MeasResult2_time, MeasResult2_value
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, , , , 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Measurement Result
Dimension1, 500, 500, 500, 500, 500
Dimension2, 1, 1, 1, 1, 1
DataName, Time, MeasResult1_value, MeasResult2_value, MeasResult1_time, MeasResult2_time
DataValue, 5E-06, -2.17395566E-07, 0.054002225399017, 5E-06, 5E-06
DataValue, 1.5E-05, -2.4551457000000004E-07, 0.11388786882162101, 1.5E-05, 1.5E-05
DataValue, 2.5E-05, -2.52233406E-07, 0.173225834965706, 2.5E-05, 2.5E-05
DataValue, 3.5000000000000004E-05, -2.8273262800000005E-07, 0.23380003869533503, 3.5000000000000004E-05, 3.5000000000000004E-05
DataValue, 4.5E-05, -2.6536974900000004E-07, 0.294264018535614, 4.5E-05, 4.5E-05
DataValue, 5.5E-05, -2.7872684400000005E-07, 0.35346636176109303, 5.5E-05, 5.5E-05
DataValue, 6.5000000000000008E-05, -3.0160123300000003E-07, 0.41350346803665206, 6.5000000000000008E-05, 6.5000000000000008E-05
DataValue, 7.5000000000000007E-05, -2.9359876000000004E-07, 0.473802953958511, 7.5000000000000007E-05, 7.5000000000000007E-05
DataValue, 8.5E-05, -2.9912783400000004E-07, 0.533233165740967, 8.5E-05, 8.5E-05
DataValue, 9.5E-05, -3.1618100100000005E-07, 0.593297779560089, 9.5E-05, 9.5E-05
DataValue, 0.000105, -3.04160835E-07, 0.653594076633453, 0.000105, 0.000105
DataValue, 0.000115, -3.1511737600000004E-07, 0.713442385196686, 0.000115, 0.000115
DataValue, 0.000125, -3.2878765E-07, 0.77338260412216209, 0.000125, 0.000125
DataValue, 0.000135, -3.20364052E-07, 0.833559572696686, 0.000135, 0.000135
DataValue, 0.000145, -3.32253222E-07, 0.89343249797821012, 0.000145, 0.000145
DataValue, 0.000155, -3.42387864E-07, 0.95299696922302213, 0.000155, 0.000155
DataValue, 0.000165, -3.5521171100000003E-07, 1.013354539871216, 0.000165, 0.000165
DataValue, 0.000175, -3.56625691E-07, 1.0738301277160651, 0.000175, 0.000175
DataValue, 0.00018500000000000002, -3.67543691E-07, 1.133525967597961, 0.00018500000000000002, 0.00018500000000000002
DataValue, 0.00019500000000000002, -3.8721248100000004E-07, 1.1934454441070561, 0.00019500000000000002, 0.00019500000000000002
DataValue, 0.00020500000000000002, -3.96367568E-07, 1.2537893056869511, 0.00020500000000000002, 0.00020500000000000002
DataValue, 0.00021500000000000002, -4.2153391200000005E-07, 1.3137410879135132, 0.00021500000000000002, 0.00021500000000000002
DataValue, 0.00022500000000000002, -4.3888206800000006E-07, 1.3735527992248542, 0.00022500000000000002, 0.00022500000000000002
DataValue, 0.00023500000000000002, -4.7795617800000008E-07, 1.4333662986755371, 0.00023500000000000002, 0.00023500000000000002
DataValue, 0.000245, -4.9440046700000009E-07, 1.4936939477920532, 0.000245, 0.000245
DataValue, 0.000255, -5.26233066E-07, 1.5534210205078132, 0.000255, 0.000255
DataValue, 0.000265, -5.62662876E-07, 1.613227486610413, 0.000265, 0.000265
DataValue, 0.000275, -5.95787526E-07, 1.6736403703689582, 0.000275, 0.000275
DataValue, 0.00028500000000000004, -6.17549972E-07, 1.7336465120315552, 0.00028500000000000004, 0.00028500000000000004
DataValue, 0.000295, -6.33467323E-07, 1.7930957078933723, 0.000295, 0.000295
DataValue, 0.00030500000000000004, -6.2958832800000009E-07, 1.8533437252044682, 0.00030500000000000004, 0.00030500000000000004
DataValue, 0.000315, -6.35686376E-07, 1.9136527776718142, 0.000315, 0.000315
DataValue, 0.00032500000000000004, -6.2785414900000007E-07, 1.9732509851455691, 0.00032500000000000004, 0.00032500000000000004
DataValue, 0.000335, -6.015401370000001E-07, 2.0333223342895512, 0.000335, 0.000335
DataValue, 0.00034500000000000004, -5.76646357E-07, 2.0938971042633061, 0.00034500000000000004, 0.00034500000000000004
DataValue, 0.000355, -5.5210568900000007E-07, 2.153612613677979, 0.000355, 0.000355
DataValue, 0.00036500000000000004, -5.34427556E-07, 2.2134933471679692, 0.00036500000000000004, 0.00036500000000000004
DataValue, 0.000375, -4.94901485E-07, 2.273695707321167, 0.000375, 0.000375
DataValue, 0.00038500000000000003, -4.7255326800000003E-07, 2.3337676525115971, 0.00038500000000000003, 0.00038500000000000003
DataValue, 0.000395, -4.52822093E-07, 2.3934991359710693, 0.000395, 0.000395
DataValue, 0.00040500000000000003, -4.3326750200000006E-07, 2.4534826278686523, 0.00040500000000000003, 0.00040500000000000003
DataValue, 0.000415, -4.31793978E-07, 2.5132005214691162, 0.000415, 0.000415
DataValue, 0.00042500000000000003, -4.1987189500000006E-07, 2.5731394290924072, 0.00042500000000000003, 0.00042500000000000003
DataValue, 0.000435, -4.15194165E-07, 2.633103609085083, 0.000435, 0.000435
DataValue, 0.00044500000000000003, -4.1165222300000003E-07, 2.6936454772949223, 0.00044500000000000003, 0.00044500000000000003
DataValue, 0.00045500000000000006, -4.2259614500000003E-07, 2.753159761428833, 0.00045500000000000006, 0.00045500000000000006
DataValue, 0.000465, -4.34216929E-07, 2.8127510547637944, 0.000465, 0.000465
DataValue, 0.00047500000000000005, -4.50090141E-07, 2.8730237483978271, 0.00047500000000000005, 0.00047500000000000005
DataValue, 0.000485, -4.6162963900000005E-07, 2.9332320690155034, 0.000485, 0.000485
DataValue, 0.000495, -4.9891076500000009E-07, 2.993149042129517, 0.000495, 0.000495
DataValue, 0.000505, 4.3220410000000004E-08, 2.9932403564453134, 0.000505, 0.000505
DataValue, 0.000515, 1.1539820100000001E-07, 2.93351411819458, 0.000515, 0.000515
DataValue, 0.00052500000000000008, 1.43578163E-07, 2.8732938766479492, 0.00052500000000000008, 0.00052500000000000008
DataValue, 0.000535, 1.55610948E-07, 2.8132209777832031, 0.000535, 0.000535
DataValue, 0.000545, 1.7253027800000003E-07, 2.753501176834106, 0.000545, 0.000545
DataValue, 0.000555, 1.9440761900000002E-07, 2.69388222694397, 0.000555, 0.000555
DataValue, 0.00056500000000000007, 1.8518596800000002E-07, 2.6333587169647221, 0.00056500000000000007, 0.00056500000000000007
DataValue, 0.000575, 2.03033707E-07, 2.5735526084899902, 0.000575, 0.000575
DataValue, 0.000585, 1.99928991E-07, 2.5136229991912842, 0.000585, 0.000585
DataValue, 0.000595, 2.0022257300000002E-07, 2.4535098075866704, 0.000595, 0.000595
DataValue, 0.00060500000000000007, 2.1194215100000003E-07, 2.3934669494628911, 0.00060500000000000007, 0.00060500000000000007
DataValue, 0.000615, 2.0798050600000002E-07, 2.334071159362793, 0.000615, 0.000615
DataValue, 0.000625, 2.10460215E-07, 2.2745518684387211, 0.000625, 0.000625
DataValue, 0.000635, 2.03871721E-07, 2.2138044834136963, 0.000635, 0.000635
DataValue, 0.00064500000000000007, 2.13389058E-07, 2.154027938842773, 0.00064500000000000007, 0.00064500000000000007
DataValue, 0.00065500000000000009, 2.1240039400000002E-07, 2.094274520874023, 0.00065500000000000009, 0.00065500000000000009
DataValue, 0.000665, 2.12527226E-07, 2.033915758132935, 0.000665, 0.000665
DataValue, 0.000675, 2.0973151E-07, 1.9742357730865481, 0.000675, 0.000675
DataValue, 0.00068500000000000006, 2.0736040100000002E-07, 1.9145128726959231, 0.00068500000000000006, 0.00068500000000000006
DataValue, 0.00069500000000000009, 2.00339585E-07, 1.85404109954834, 0.00069500000000000009, 0.00069500000000000009
DataValue, 0.000705, 2.2524037000000002E-07, 1.79382050037384, 0.000705, 0.000705
DataValue, 0.000715, 2.0709624900000002E-07, 1.7344646453857422, 0.000715, 0.000715
DataValue, 0.00072500000000000006, 2.09039229E-07, 1.6745015382766721, 0.00072500000000000006, 0.00072500000000000006
DataValue, 0.00073500000000000008, 2.1074959000000003E-07, 1.6138526201248171, 0.00073500000000000008, 0.00073500000000000008
DataValue, 0.000745, 2.1190150800000003E-07, 1.5541955232620242, 0.000745, 0.000745
