
SetupTitle, Endurance Measure 1kHz After 250 000 Cycles(1)(1)(1)
DataValue, 0.0014750000000000002, 1.9250808200000003E-07, -2.8250684738159184, 0.0014750000000000002, 0.0014750000000000002
DataValue, 0.001485, 1.5772140200000002E-07, -2.8852491378784184, 0.001485, 0.001485
DataValue, 0.001495, 1.4499563900000002E-07, -2.9449481964111333, 0.001495, 0.001495
DataValue, 0.001505, -1.38852101E-07, -2.9449532032012944, 0.001505, 0.001505
DataValue, 0.001515, -1.98117746E-07, -2.88513445854187, 0.001515, 0.001515
DataValue, 0.001525, -2.48965421E-07, -2.8251519203186044, 0.001525, 0.001525
DataValue, 0.0015350000000000001, -1.8658946E-07, -2.7652623653411874, 0.0015350000000000001, 0.0015350000000000001
DataValue, 0.0015450000000000002, -2.1724282800000002E-07, -2.7056901454925542, 0.0015450000000000002, 0.0015450000000000002
DataValue, 0.0015550000000000002, -2.47481381E-07, -2.6456093788146973, 0.0015550000000000002, 0.0015550000000000002
DataValue, 0.0015650000000000002, -2.19061789E-07, -2.5854229927062993, 0.0015650000000000002, 0.0015650000000000002
DataValue, 0.001575, -2.1359647900000002E-07, -2.5258214473724374, 0.001575, 0.001575
DataValue, 0.001585, -2.6124064300000003E-07, -2.4660134315490723, 0.001585, 0.001585
DataValue, 0.001595, -2.3408928500000003E-07, -2.4057261943817143, 0.001595, 0.001595
DataValue, 0.001605, -2.0250331500000003E-07, -2.3460171222686772, 0.001605, 0.001605
DataValue, 0.0016150000000000001, -2.53712528E-07, -2.2861902713775644, 0.0016150000000000001, 0.0016150000000000001
DataValue, 0.0016250000000000001, -2.54482586E-07, -2.22617769241333, 0.0016250000000000001, 0.0016250000000000001
DataValue, 0.0016350000000000002, -2.0577059000000002E-07, -2.166234970092773, 0.0016350000000000002, 0.0016350000000000002
DataValue, 0.0016450000000000002, -2.4590625E-07, -2.1064648628234863, 0.0016450000000000002, 0.0016450000000000002
DataValue, 0.001655, -2.59187658E-07, -2.0465867519378662, 0.001655, 0.001655
DataValue, 0.001665, -2.1328328600000002E-07, -1.9864323139190672, 0.001665, 0.001665
DataValue, 0.001675, -2.30511617E-07, -1.9261937141418462, 0.001675, 0.001675
DataValue, 0.001685, -2.6986603500000004E-07, -1.866373658180237, 0.001685, 0.001685
DataValue, 0.0016950000000000001, -2.1926848600000002E-07, -1.8063040971755981, 0.0016950000000000001, 0.0016950000000000001
DataValue, 0.0017050000000000001, -2.25325167E-07, -1.7459497451782231, 0.0017050000000000001, 0.0017050000000000001
DataValue, 0.0017150000000000002, -2.6396560300000004E-07, -1.6865128278732302, 0.0017150000000000002, 0.0017150000000000002
DataValue, 0.0017250000000000002, -2.33384398E-07, -1.6267901659011841, 0.0017250000000000002, 0.0017250000000000002
DataValue, 0.0017350000000000002, -1.98656579E-07, -1.5664452314376831, 0.0017350000000000002, 0.0017350000000000002
DataValue, 0.001745, -2.7619808E-07, -1.5063909292221072, 0.001745, 0.001745
DataValue, 0.001755, -2.39094248E-07, -1.4469695091247561, 0.001755, 0.001755
DataValue, 0.001765, -2.0748095200000002E-07, -1.3862568140029912, 0.001765, 0.001765
DataValue, 0.001775, -2.5928855500000004E-07, -1.3259574174880981, 0.001775, 0.001775
DataValue, 0.0017850000000000001, -2.54849056E-07, -1.2664996385574341, 0.0017850000000000001, 0.0017850000000000001
DataValue, 0.0017950000000000002, -2.0623093600000002E-07, -1.2062840461730962, 0.0017950000000000002, 0.0017950000000000002
DataValue, 0.0018050000000000002, -2.41957935E-07, -1.1460025310516362, 0.0018050000000000002, 0.0018050000000000002
DataValue, 0.0018150000000000002, -2.5814083E-07, -1.0865335464477541, 0.0018150000000000002, 0.0018150000000000002
DataValue, 0.001825, -2.1415563400000002E-07, -1.0264953374862671, 0.001825, 0.001825
DataValue, 0.001835, -2.3180926700000002E-07, -0.96565943956375111, 0.001835, 0.001835
DataValue, 0.001845, -2.6971116500000004E-07, -0.90613621473312411, 0.001845, 0.001845
DataValue, 0.001855, -2.2060118000000002E-07, -0.84652495384216309, 0.001855, 0.001855
DataValue, 0.0018650000000000001, -2.17456531E-07, -0.785752415657043, 0.0018650000000000001, 0.0018650000000000001
DataValue, 0.0018750000000000002, -2.7510992600000003E-07, -0.725910484790802, 0.0018750000000000002, 0.0018750000000000002
DataValue, 0.0018850000000000002, -2.2930153400000003E-07, -0.666539430618286, 0.0018850000000000002, 0.0018850000000000002
DataValue, 0.0018950000000000002, -2.0990950100000002E-07, -0.60629063844680808, 0.0018950000000000002, 0.0018950000000000002
DataValue, 0.0019050000000000002, -2.6852632100000003E-07, -0.545958757400513, 0.0019050000000000002, 0.0019050000000000002
DataValue, 0.001915, -2.39394836E-07, -0.486026614904404, 0.001915, 0.001915
DataValue, 0.001925, -2.0290130500000002E-07, -0.42599058151245106, 0.001925, 0.001925
DataValue, 0.001935, -2.4410340400000003E-07, -0.365780532360077, 0.001935, 0.001935
DataValue, 0.0019450000000000001, -2.60180514E-07, -0.305907934904098, 0.0019450000000000001, 0.0019450000000000001
DataValue, 0.001955, -2.0180753800000002E-07, -0.24606348574161502, 0.001955, 0.001955
DataValue, 0.001965, -2.42516364E-07, -0.18597850203514102, 0.001965, 0.001965
DataValue, 0.001975, -2.7012527000000004E-07, -0.125953376293182, 0.001975, 0.001975
DataValue, 0.0019850000000000002, -2.0615034700000002E-07, -0.066130079329014, 0.0019850000000000002, 0.0019850000000000002
DataValue, 0.0019950000000000002, -2.2740269400000002E-07, -0.0061426446773110007, 0.0019950000000000002, 0.0019950000000000002
DataValue, 0.0020050000000000003, -2.6001725900000003E-07, 0.054064210504293005, 0.0020050000000000003, 0.0020050000000000003
DataValue, 0.0020150000000000003, -2.2162207400000003E-07, 0.113669149577618, 0.0020150000000000003, 0.0020150000000000003
DataValue, 0.0020250000000000003, -2.1426633600000002E-07, 0.173745334148407, 0.0020250000000000003, 0.0020250000000000003
DataValue, 0.002035, -2.68663655E-07, 0.234054327011108, 0.002035, 0.002035
DataValue, 0.002045, -2.3292474800000002E-07, 0.29397588968277, 0.002045, 0.002045
DataValue, 0.002055, -2.0749145300000002E-07, 0.353663593530655, 0.002055, 0.002055
DataValue, 0.002065, -2.7340937E-07, 0.41368979215621904, 0.002065, 0.002065
DataValue, 0.002075, -2.4959393800000004E-07, 0.47380894422531106, 0.002075, 0.002075
DataValue, 0.002085, -2.1210053100000002E-07, 0.533189535140991, 0.002085, 0.002085
DataValue, 0.002095, -2.53841478E-07, 0.593157947063446, 0.002095, 0.002095
DataValue, 0.002105, -2.66302379E-07, 0.65361875295639, 0.002105, 0.002105
DataValue, 0.002115, -2.16275879E-07, 0.7133458852767941, 0.002115, 0.002115
DataValue, 0.002125, -2.47693691E-07, 0.77342981100082409, 0.002125, 0.002125
DataValue, 0.002135, -2.6420383400000003E-07, 0.83339613676071211, 0.002135, 0.002135
DataValue, 0.002145, -2.33336749E-07, 0.89341735839843706, 0.002145, 0.002145
DataValue, 0.0021550000000000002, -2.3246020900000002E-07, 0.9535414576530461, 0.0021550000000000002, 0.0021550000000000002
DataValue, 0.0021650000000000003, -2.82738938E-07, 1.01372754573822, 0.0021650000000000003, 0.0021650000000000003
DataValue, 0.0021750000000000003, -2.3776715400000002E-07, 1.0738149881362922, 0.0021750000000000003, 0.0021750000000000003
DataValue, 0.0021850000000000003, -2.2764442100000002E-07, 1.1338707208633421, 0.0021850000000000003, 0.0021850000000000003
DataValue, 0.0021950000000000003, -2.80047601E-07, 1.1936078071594241, 0.0021950000000000003, 0.0021950000000000003
DataValue, 0.002205, -2.55755737E-07, 1.25353741645813, 0.002205, 0.002205
DataValue, 0.002215, -2.2468896100000003E-07, 1.313880920410156, 0.002215, 0.002215
DataValue, 0.002225, -2.72150231E-07, 1.373538017272949, 0.002225, 0.002225
DataValue, 0.002235, -2.6197776E-07, 1.4333951473236082, 0.002235, 0.002235
DataValue, 0.002245, -2.3148905400000003E-07, 1.4939668178558352, 0.002245, 0.002245
DataValue, 0.002255, -2.71303122E-07, 1.5539219379425051, 0.002255, 0.002255
DataValue, 0.002265, -2.8313272100000004E-07, 1.6134824752807622, 0.002265, 0.002265
DataValue, 0.002275, -2.3310062100000002E-07, 1.6738072633743291, 0.002275, 0.002275
DataValue, 0.002285, -2.5201268300000004E-07, 1.7338708639144902, 0.002285, 0.002285
DataValue, 0.002295, -2.8842916300000003E-07, 1.7932690382003782, 0.002295, 0.002295
DataValue, 0.002305, -2.38119597E-07, 1.8534719944000242, 0.002305, 0.002305
DataValue, 0.0023150000000000002, -2.42999846E-07, 1.9138926267623901, 0.0023150000000000002, 0.0023150000000000002
DataValue, 0.0023250000000000002, -2.99795602E-07, 1.9733520746231081, 0.0023250000000000002, 0.0023250000000000002
DataValue, 0.0023350000000000003, -2.39151689E-07, 2.0331330299377441, 0.0023350000000000003, 0.0023350000000000003
DataValue, 0.0023450000000000003, -2.4681645500000004E-07, 2.0938129425048833, 0.0023450000000000003, 0.0023450000000000003
DataValue, 0.0023550000000000003, -2.81919824E-07, 2.1534359455108643, 0.0023550000000000003, 0.0023550000000000003
DataValue, 0.0023650000000000003, -2.69150632E-07, 2.2134044170379643, 0.0023650000000000003, 0.0023650000000000003
DataValue, 0.002375, -2.3440809100000003E-07, 2.2736434936523442, 0.002375, 0.002375
DataValue, 0.002385, -2.8777751E-07, 2.3332641124725342, 0.002385, 0.002385
DataValue, 0.002395, -2.82482489E-07, 2.3928442001342773, 0.002395, 0.002395
DataValue, 0.002405, -2.3103992E-07, 2.4528980255126953, 0.002405, 0.002405
DataValue, 0.002415, -2.7121132000000003E-07, 2.5130906105041504, 0.002415, 0.002415
DataValue, 0.002425, -2.9313912400000004E-07, 2.5728271007537842, 0.002425, 0.002425
DataValue, 0.002435, -2.3622214900000002E-07, 2.6328155994415283, 0.002435, 0.002435
DataValue, 0.002445, -2.74537456E-07, 2.6934764385223393, 0.002445, 0.002445
DataValue, 0.002455, -3.05150905E-07, 2.7531745433807373, 0.002455, 0.002455
DataValue, 0.002465, -2.54772658E-07, 2.8130841255187993, 0.002465, 0.002465
DataValue, 0.002475, -2.71116733E-07, 2.8733117580413823, 0.002475, 0.002475
DataValue, 0.0024850000000000002, -3.1220184800000004E-07, 2.933210134506226, 0.0024850000000000002, 0.0024850000000000002
DataValue, 0.0024950000000000003, -2.82870644E-07, 2.9928731918334961, 0.0024950000000000003, 0.0024950000000000003
DataValue, 0.0025050000000000003, 9.754486300000001E-08, 2.9933667182922363, 0.0025050000000000003, 0.0025050000000000003
DataValue, 0.0025150000000000003, 8.9352511E-08, 2.9335789680480961, 0.0025150000000000003, 0.0025150000000000003
DataValue, 0.0025250000000000003, 1.1044649300000001E-07, 2.8731992244720463, 0.0025250000000000003, 0.0025250000000000003
DataValue, 0.0025350000000000004, 1.67631825E-07, 2.8133375644683842, 0.0025350000000000004, 0.0025350000000000004
DataValue, 0.002545, 1.1113666400000001E-07, 2.7535955905914311, 0.002545, 0.002545
DataValue, 0.002555, 1.1490001800000002E-07, 2.6935281753540044, 0.002555, 0.002555
DataValue, 0.002565, 1.6610644600000002E-07, 2.6329824924468994, 0.002565, 0.002565
DataValue, 0.002575, 1.32314725E-07, 2.573279857635498, 0.002575, 0.002575
DataValue, 0.002585, 1.1140642200000001E-07, 2.5136163234710693, 0.002585, 0.002585
DataValue, 0.002595, 1.6926721000000002E-07, 2.4536311626434331, 0.002595, 0.002595
DataValue, 0.002605, 1.45580714E-07, 2.3936145305633554, 0.002605, 0.002605
DataValue, 0.002615, 1.0512132300000001E-07, 2.3336930274963383, 0.002615, 0.002615
DataValue, 0.002625, 1.63382197E-07, 2.2740309238433842, 0.002625, 0.002625
DataValue, 0.002635, 1.7011923600000003E-07, 2.2140054702758794, 0.002635, 0.002635
DataValue, 0.002645, 1.0195214600000001E-07, 2.1541790962219243, 0.002645, 0.002645
DataValue, 0.0026550000000000002, 1.41120182E-07, 2.0943353176116943, 0.0026550000000000002, 0.0026550000000000002
DataValue, 0.0026650000000000003, 1.75839588E-07, 2.0338089466094971, 0.0026650000000000003, 0.0026650000000000003
DataValue, 0.0026750000000000003, 1.20284753E-07, 1.97404670715332, 0.0026750000000000003, 0.0026750000000000003
DataValue, 0.0026850000000000003, 1.2563654600000002E-07, 1.9143553972244261, 0.0026850000000000003, 0.0026850000000000003
DataValue, 0.0026950000000000003, 1.7595941400000001E-07, 1.8541560173034672, 0.0026950000000000003, 0.0026950000000000003
DataValue, 0.0027050000000000004, 1.22871654E-07, 1.7941291332244871, 0.0027050000000000004, 0.0027050000000000004
DataValue, 0.002715, 1.1964292E-07, 1.7342966794967651, 0.002715, 0.002715
DataValue, 0.002725, 1.7072392200000002E-07, 1.6745342016220091, 0.002725, 0.002725
DataValue, 0.002735, 1.44306171E-07, 1.614287257194519, 0.002735, 0.002735
DataValue, 0.002745, 1.0793385E-07, 1.5542562007904051, 0.002745, 0.002745
DataValue, 0.002755, 1.6948862900000002E-07, 1.4941887855529792, 0.002755, 0.002755
DataValue, 0.002765, 1.4895378800000002E-07, 1.4341020584106452, 0.002765, 0.002765
DataValue, 0.002775, 9.2970822000000009E-08, 1.3739360570907591, 0.002775, 0.002775
DataValue, 0.002785, 1.5267650600000002E-07, 1.3141796588897712, 0.002785, 0.002785
DataValue, 0.002795, 1.6667679900000002E-07, 1.2543926239013672, 0.002795, 0.002795
DataValue, 0.002805, 1.1721156300000001E-07, 1.194212794303894, 0.002805, 0.002805
DataValue, 0.0028150000000000002, 1.34257007E-07, 1.134297251701355, 0.0028150000000000002, 0.0028150000000000002
DataValue, 0.0028250000000000003, 1.66396518E-07, 1.0745310783386231, 0.0028250000000000003, 0.0028250000000000003
DataValue, 0.0028350000000000003, 1.16960017E-07, 1.014340400695801, 0.0028350000000000003, 0.0028350000000000003
DataValue, 0.0028450000000000003, 1.05859137E-07, 0.95406377315521207, 0.0028450000000000003, 0.0028450000000000003
DataValue, 0.0028550000000000003, 1.7318682E-07, 0.89455747604370106, 0.0028550000000000003, 0.0028550000000000003
DataValue, 0.0028650000000000004, 1.2400325E-07, 0.834466457366943, 0.0028650000000000004, 0.0028650000000000004
DataValue, 0.0028750000000000004, 1.1360305800000001E-07, 0.774000406265259, 0.0028750000000000004, 0.0028750000000000004
DataValue, 0.002885, 1.65265632E-07, 0.7140615582466121, 0.002885, 0.002885
DataValue, 0.002895, 1.3587978700000002E-07, 0.654676735401154, 0.002895, 0.002895
DataValue, 0.002905, 7.9525464000000008E-08, 0.594354033470154, 0.002905, 0.002905
DataValue, 0.002915, 1.5060598500000002E-07, 0.534160554409027, 0.002915, 0.002915
DataValue, 0.002925, 1.5296237200000002E-07, 0.474711656570435, 0.002925, 0.002925
DataValue, 0.002935, 1.07602432E-07, 0.41445934772491505, 0.002935, 0.002935
DataValue, 0.002945, 1.38131071E-07, 0.35410246253013605, 0.002945, 0.002945
DataValue, 0.002955, 1.42260191E-07, 0.29495292901992803, 0.002955, 0.002955
DataValue, 0.002965, 9.0747562000000012E-08, 0.23469077050685902, 0.002965, 0.002965
DataValue, 0.002975, 1.1860241500000002E-07, 0.173871785402298, 0.002975, 0.002975
DataValue, 0.0029850000000000002, 1.6680361600000003E-07, 0.11434151232242601, 0.0029850000000000002, 0.0029850000000000002
DataValue, 0.0029950000000000003, 1.0664249600000001E-07, 0.054561529308558, 0.0029950000000000003, 0.0029950000000000003
DataValue, 0.0030050000000000003, 1.0299965700000001E-07, -0.0059778122231360009, 0.0030050000000000003, 0.0030050000000000003
DataValue, 0.0030150000000000003, 1.56354375E-07, -0.06577505171299, 0.0030150000000000003, 0.0030150000000000003
DataValue, 0.0030250000000000003, 1.1273071000000001E-07, -0.125520169734955, 0.0030250000000000003, 0.0030250000000000003
DataValue, 0.0030350000000000004, 1.0879639200000001E-07, -0.18558086454868303, 0.0030350000000000004, 0.0030350000000000004
DataValue, 0.0030450000000000004, 1.4270231900000002E-07, -0.24543620645999903, 0.0030450000000000004, 0.0030450000000000004
DataValue, 0.003055, 1.4022610600000002E-07, -0.30514681339263905, 0.003055, 0.003055
DataValue, 0.003065, 9.2975725E-08, -0.36517617106437705, 0.003065, 0.003065
DataValue, 0.003075, 1.45877095E-07, -0.42550098896026606, 0.003075, 0.003075
DataValue, 0.003085, 1.43067368E-07, -0.48554444313049305, 0.003085, 0.003085
DataValue, 0.003095, 9.3397539000000009E-08, -0.545114874839783, 0.003095, 0.003095
DataValue, 0.003105, 1.3890392800000001E-07, -0.60540097951889, 0.003105, 0.003105
DataValue, 0.003115, 1.64255241E-07, -0.66558068990707409, 0.003115, 0.003115
DataValue, 0.003125, 1.01509315E-07, -0.72555613517761208, 0.003125, 0.003125
DataValue, 0.003135, 1.30925983E-07, -0.78564292192459106, 0.003135, 0.003135
DataValue, 0.0031450000000000002, 1.62788027E-07, -0.8458698391914371, 0.0031450000000000002, 0.0031450000000000002
DataValue, 0.0031550000000000003, 1.09192975E-07, -0.90561848878860507, 0.0031550000000000003, 0.0031550000000000003
DataValue, 0.0031650000000000003, 1.1382867600000001E-07, -0.96522343158721913, 0.0031650000000000003, 0.0031650000000000003
DataValue, 0.0031750000000000003, 1.6243417600000001E-07, -1.02599835395813, 0.0031750000000000003, 0.0031750000000000003
DataValue, 0.0031850000000000003, 1.3510133100000002E-07, -1.0860686302185061, 0.0031850000000000003, 0.0031850000000000003
DataValue, 0.0031950000000000004, 1.15413613E-07, -1.1456147432327271, 0.0031950000000000004, 0.0031950000000000004
DataValue, 0.0032050000000000004, 1.6050029200000002E-07, -1.205602169036865, 0.0032050000000000004, 0.0032050000000000004
DataValue, 0.0032150000000000004, 1.38072224E-07, -1.2657533884048462, 0.0032150000000000004, 0.0032150000000000004
DataValue, 0.003225, 1.00744167E-07, -1.325530886650085, 0.003225, 0.003225
DataValue, 0.003235, 1.6421810800000002E-07, -1.3856246471405032, 0.003235, 0.003235
DataValue, 0.003245, 1.5477223800000002E-07, -1.4460706710815432, 0.003245, 0.003245
DataValue, 0.003255, 1.13581336E-07, -1.5057960748672492, 0.003255, 0.003255
DataValue, 0.003265, 1.4541325300000002E-07, -1.5657422542572022, 0.003265, 0.003265
DataValue, 0.003275, 1.70438042E-07, -1.6260291337966921, 0.003275, 0.003275
DataValue, 0.003285, 1.0780632900000001E-07, -1.6854702234268191, 0.003285, 0.003285
DataValue, 0.003295, 1.3035912600000002E-07, -1.7454122304916382, 0.003295, 0.003295
DataValue, 0.003305, 1.6860227000000002E-07, -1.8056486845016482, 0.003305, 0.003305
DataValue, 0.0033150000000000002, 1.4632694E-07, -1.8658390045166022, 0.0033150000000000002, 0.0033150000000000002
DataValue, 0.0033250000000000003, 1.31401038E-07, -1.9257397651672361, 0.0033250000000000003, 0.0033250000000000003
DataValue, 0.0033350000000000003, 1.70859153E-07, -1.9855363368988042, 0.0033350000000000003, 0.0033350000000000003
DataValue, 0.0033450000000000003, 1.38366502E-07, -2.0455293655395512, 0.0033450000000000003, 0.0033450000000000003
DataValue, 0.0033550000000000003, 1.1404658600000001E-07, -2.1059379577636723, 0.0033550000000000003, 0.0033550000000000003
DataValue, 0.0033650000000000004, 1.8400182000000002E-07, -2.1656603813171391, 0.0033650000000000004, 0.0033650000000000004
DataValue, 0.0033750000000000004, 1.5635296800000001E-07, -2.2254624366760254, 0.0033750000000000004, 0.0033750000000000004
DataValue, 0.0033850000000000004, 1.2806229700000002E-07, -2.2858035564422612, 0.0033850000000000004, 0.0033850000000000004
DataValue, 0.003395, 1.5721271E-07, -2.3455021381378174, 0.003395, 0.003395
DataValue, 0.003405, 1.75139618E-07, -2.404833078384399, 0.003405, 0.003405
DataValue, 0.003415, 1.17444891E-07, -2.4654231071472172, 0.003415, 0.003415
DataValue, 0.003425, 1.55979507E-07, -2.5255968570709233, 0.003425, 0.003425
DataValue, 0.003435, 1.91028249E-07, -2.584807395935059, 0.003435, 0.003435
DataValue, 0.003445, 1.26389779E-07, -2.6450605392456064, 0.003445, 0.003445
DataValue, 0.003455, 1.5728628E-07, -2.70550799369812, 0.003455, 0.003455
DataValue, 0.003465, 1.8556573900000002E-07, -2.7649791240692143, 0.003465, 0.003465
DataValue, 0.0034750000000000002, 1.44076353E-07, -2.8248770236968994, 0.0034750000000000002, 0.0034750000000000002
DataValue, 0.0034850000000000003, 1.27124082E-07, -2.885230541229248, 0.0034850000000000003, 0.0034850000000000003
DataValue, 0.0034950000000000003, 1.9372096500000002E-07, -2.9448027610778813, 0.0034950000000000003, 0.0034950000000000003
DataValue, 0.0035050000000000003, -1.64927926E-07, -2.9450721740722661, 0.0035050000000000003, 0.0035050000000000003
DataValue, 0.0035150000000000003, -2.17006701E-07, -2.8857474327087402, 0.0035150000000000003, 0.0035150000000000003
DataValue, 0.0035250000000000004, -1.92770855E-07, -2.82529878616333, 0.0035250000000000004, 0.0035250000000000004
DataValue, 0.0035350000000000004, -2.1571324300000003E-07, -2.7652485370635991, 0.0035350000000000004, 0.0035350000000000004
DataValue, 0.0035450000000000004, -2.5787528600000003E-07, -2.7057728767395024, 0.0035450000000000004, 0.0035450000000000004
DataValue, 0.0035550000000000004, -2.1205359200000003E-07, -2.6456778049468994, 0.0035550000000000004, 0.0035550000000000004
DataValue, 0.003565, -1.9691398700000002E-07, -2.5852327346801762, 0.003565, 0.003565
DataValue, 0.003575, -2.60910639E-07, -2.525917768478394, 0.003575, 0.003575
DataValue, 0.003585, -2.2494751300000002E-07, -2.4659609794616704, 0.003585, 0.003585
DataValue, 0.003595, -2.10591963E-07, -2.4053916931152344, 0.003595, 0.003595
DataValue, 0.003605, -2.58372779E-07, -2.3459000587463383, 0.003605, 0.003605
DataValue, 0.003615, -2.55934395E-07, -2.2862975597381592, 0.003615, 0.003615
DataValue, 0.003625, -2.0427462700000002E-07, -2.2260541915893564, 0.003625, 0.003625
DataValue, 0.003635, -2.2803330100000002E-07, -2.166120290756226, 0.003635, 0.003635
DataValue, 0.0036450000000000002, -2.5789839200000004E-07, -2.10631799697876, 0.0036450000000000002, 0.0036450000000000002
DataValue, 0.0036550000000000003, -2.0879753E-07, -2.0463523864746094, 0.0036550000000000003, 0.0036550000000000003
DataValue, 0.0036650000000000003, -2.52021096E-07, -1.9859167337417603, 0.0036650000000000003, 0.0036650000000000003
DataValue, 0.0036750000000000003, -2.64917134E-07, -1.9262479543685911, 0.0036750000000000003, 0.0036750000000000003
DataValue, 0.0036850000000000003, -2.17458634E-07, -1.8664848804473881, 0.0036850000000000003, 0.0036850000000000003
DataValue, 0.0036950000000000004, -2.1568730800000002E-07, -1.80619490146637, 0.0036950000000000004, 0.0036950000000000004
DataValue, 0.0037050000000000004, -2.73061119E-07, -1.7458775043487551, 0.0037050000000000004, 0.0037050000000000004
DataValue, 0.0037150000000000004, -2.2405694700000003E-07, -1.6863796710968022, 0.0037150000000000004, 0.0037150000000000004
DataValue, 0.0037250000000000004, -2.2077145400000002E-07, -1.6264704465866091, 0.0037250000000000004, 0.0037250000000000004
DataValue, 0.003735, -2.71916917E-07, -1.5661300420761111, 0.003735, 0.003735
DataValue, 0.003745, -2.4121169400000003E-07, -1.506471633911133, 0.003745, 0.003745
DataValue, 0.003755, -2.0984855100000003E-07, -1.4467310905456541, 0.003755, 0.003755
DataValue, 0.003765, -2.4618583400000004E-07, -1.3861021995544431, 0.003765, 0.003765
DataValue, 0.003775, -2.5368311200000004E-07, -1.326096177101135, 0.003775, 0.003775
DataValue, 0.003785, -2.02817219E-07, -1.26636266708374, 0.003785, 0.003785
DataValue, 0.003795, -2.6735057200000003E-07, -1.2060472965240481, 0.003795, 0.003795
DataValue, 0.0038050000000000002, -2.6648874000000003E-07, -1.1461831331253052, 0.0038050000000000002, 0.0038050000000000002
DataValue, 0.0038150000000000002, -2.1757634300000002E-07, -1.0867888927459721, 0.0038150000000000002, 0.0038150000000000002
DataValue, 0.0038250000000000003, -2.17369646E-07, -1.0265326499938972, 0.0038250000000000003, 0.0038250000000000003
DataValue, 0.0038350000000000003, -2.46707828E-07, -0.96601551771163907, 0.0038350000000000003, 0.0038350000000000003
DataValue, 0.0038450000000000003, -2.2826873200000003E-07, -0.90662509202957109, 0.0038450000000000003, 0.0038450000000000003
DataValue, 0.0038550000000000004, -2.3619342900000002E-07, -0.84633195400238, 0.0038550000000000004, 0.0038550000000000004
DataValue, 0.0038650000000000004, -2.87811162E-07, -0.786093056201935, 0.0038650000000000004, 0.0038650000000000004
DataValue, 0.0038750000000000004, -2.23024841E-07, -0.726245045661926, 0.0038750000000000004, 0.0038750000000000004
DataValue, 0.0038850000000000004, -2.1207881700000003E-07, -0.666200935840607, 0.0038850000000000004, 0.0038850000000000004
DataValue, 0.0038950000000000005, -2.4573108700000004E-07, -0.606001496315002, 0.0038950000000000005, 0.0038950000000000005
DataValue, 0.003905, -2.4778268E-07, -0.5462095141410831, 0.003905, 0.003905
DataValue, 0.003915, -2.0687835400000002E-07, -0.48631751537323004, 0.003915, 0.003915
DataValue, 0.0039250000000000005, -2.66085863E-07, -0.42606627941131603, 0.0039250000000000005, 0.0039250000000000005
DataValue, 0.003935, -2.62356139E-07, -0.366066545248032, 0.003935, 0.003935
DataValue, 0.0039450000000000006, -2.0365452300000002E-07, -0.305883288383484, 0.0039450000000000006, 0.0039450000000000006
DataValue, 0.003955, -2.3750860100000002E-07, -0.24606384336948403, 0.003955, 0.003955
DataValue, 0.0039650000000000006, -2.42604642E-07, -0.186320140957832, 0.0039650000000000006, 0.0039650000000000006
DataValue, 0.003975, -2.23253267E-07, -0.126266852021217, 0.003975, 0.003975
DataValue, 0.003985, -2.3368498600000002E-07, -0.066456921398640012, 0.003985, 0.003985
DataValue, 0.003995, -2.7682168E-07, -0.006520561873913, 0.003995, 0.003995
DataValue, 0.004005, -2.11271626E-07, 0.053741592913866, 0.004005, 0.004005
DataValue, 0.004015, -2.1438194200000002E-07, 0.11366633325815201, 0.004015, 0.004015
DataValue, 0.004025, -2.63302752E-07, 0.173109963536262, 0.004025, 0.004025
DataValue, 0.004035, -2.3711132300000002E-07, 0.233451008796692, 0.004035, 0.004035
DataValue, 0.004045, -2.2027606400000003E-07, 0.293972730636597, 0.004045, 0.004045
DataValue, 0.0040550000000000004, -2.6526046800000004E-07, 0.35352167487144504, 0.0040550000000000004, 0.0040550000000000004
DataValue, 0.004065, -2.5260266100000004E-07, 0.413397818803787, 0.004065, 0.004065
DataValue, 0.0040750000000000005, -2.02822122E-07, 0.47353702783584606, 0.0040750000000000005, 0.0040750000000000005
DataValue, 0.004085, -2.61651252E-07, 0.533132493495941, 0.004085, 0.004085
DataValue, 0.0040950000000000005, -2.6070463800000004E-07, 0.59308183193206809, 0.0040950000000000005, 0.0040950000000000005
DataValue, 0.004105, -2.23415114E-07, 0.65353804826736406, 0.004105, 0.004105
DataValue, 0.0041150000000000006, -2.43678102E-07, 0.71309089660644509, 0.0041150000000000006, 0.0041150000000000006
DataValue, 0.004125, -2.8360005900000003E-07, 0.772965610027313, 0.004125, 0.004125
DataValue, 0.0041350000000000007, -2.14890647E-07, 0.83338838815689109, 0.0041350000000000007, 0.0041350000000000007
DataValue, 0.004145, -2.36279618E-07, 0.893625497817993, 0.004145, 0.004145
DataValue, 0.004155, -2.8591091400000003E-07, 0.95327305793762207, 0.004155, 0.004155
DataValue, 0.004165, -2.3183169200000003E-07, 1.0132150650024412, 0.004165, 0.004165
DataValue, 0.004175, -2.39886703E-07, 1.073650121688843, 0.004175, 0.004175
DataValue, 0.004185, -2.7143485700000003E-07, 1.1335326433181761, 0.004185, 0.004185
DataValue, 0.004195, -2.5002066200000003E-07, 1.193467974662781, 0.004195, 0.004195
DataValue, 0.004205, -2.24066056E-07, 1.2536060810089111, 0.004205, 0.004205
DataValue, 0.004215, -2.8368975800000004E-07, 1.313639283180237, 0.004215, 0.004215
