
SetupTitle, FE PUND PRESET 2(1)
DataValue, 0.0026445, 1.3047500000000002E-08, -0.0012259334325790002, 0.0026445, 0.0026445
DataValue, 0.0026455000000000003, 4.493987E-09, -0.0014301025075840002, 0.0026455000000000003, 0.0026455000000000003
DataValue, 0.0026465, 4.458931E-09, -0.00088095816317900009, 0.0026465, 0.0026465
DataValue, 0.0026475, 7.4176060000000008E-09, -0.0011766513343900002, 0.0026475, 0.0026475
DataValue, 0.0026485000000000002, 9.534951E-09, -0.0012470544315870001, 0.0026485000000000002, 0.0026485000000000002
DataValue, 0.0026495000000000004, 5.3002600000000005E-09, -0.001028804690577, 0.0026495000000000004, 0.0026495000000000004
DataValue, 0.0026505, 1.7948242E-08, -0.000986562808976, 0.0026505, 0.0026505
DataValue, 0.0026515, 7.3605000000000006E-10, -0.0010147241409870001, 0.0026515, 0.0026515
DataValue, 0.0026525000000000003, 9.380707E-09, -0.0011379296192900001, 0.0026525000000000003, 0.0026525000000000003
DataValue, 0.0026535, 5.1319940000000006E-09, -0.00086335738888000007, 0.0026535, 0.0026535
DataValue, 0.0026545, 6.7445420000000006E-09, -0.001032324857078, 0.0026545, 0.0026545
DataValue, 0.0026555000000000003, 4.599153E-09, -0.00093024037778400008, 0.0026555000000000003, 0.0026555000000000003
DataValue, 0.0026565, 9.464840000000001E-09, -0.0010006434749810001, 0.0026565, 0.0026565
DataValue, 0.0026575, 6.9688970000000005E-09, -0.0010006434749810001, 0.0026575, 0.0026575
DataValue, 0.0026585000000000003, 1.0902110000000001E-08, -0.000817595398985, 0.0026585000000000003, 0.0026585000000000003
DataValue, 0.0026595, 1.0621667E-08, -0.0007084705284800001, 0.0026595, 0.0026595
DataValue, 0.0026605, 8.6305220000000011E-09, -0.00099008297547700016, 0.0026605, 0.0026605
DataValue, 0.0026615000000000002, 2.8253500000000004E-09, -0.001032324857078, 0.0026615000000000002, 0.0026615000000000002
DataValue, 0.0026625000000000004, 2.593985E-09, -0.00091263960348400011, 0.0026625000000000004, 0.0026625000000000004
DataValue, 0.0026635, 1.5739753E-08, -0.0010640062391760001, 0.0026635, 0.0026635
DataValue, 0.0026645, 7.18624E-09, -0.000933760544285, 0.0026645, 0.0026645
DataValue, 0.0026655000000000003, 2.7692620000000002E-09, -0.000845756614581, 0.0026655000000000003, 0.0026655000000000003
DataValue, 0.0026665, 1.3405065E-08, -0.00095840159338000008, 0.0026665, 0.0026665
DataValue, 0.0026675, 1.0060782000000002E-08, -0.001208332716487, 0.0026675, 0.0026675
DataValue, 0.0026685000000000003, 7.0530300000000008E-09, -0.001271695480682, 0.0026685000000000003, 0.0026685000000000003
DataValue, 0.0026695, 3.161882E-09, -0.0011344094527890002, 0.0026695, 0.0026695
DataValue, 0.0026705, 6.2818110000000006E-09, -0.001289296313189, 0.0026705, 0.0026705
DataValue, 0.0026715000000000003, 1.0453402E-08, -0.0011942520504820001, 0.0026715000000000003, 0.0026715000000000003
DataValue, 0.0026725, 4.865574E-09, -0.0012470544315870001, 0.0026725, 0.0026725
DataValue, 0.0026735, 1.3447131000000002E-08, -0.001088647404686, 0.0026735, 0.0026735
DataValue, 0.0026745000000000002, 8.385134E-09, -0.00093024037778400008, 0.0026745000000000002, 0.0026745000000000002
DataValue, 0.0026755000000000004, 2.110221E-09, -0.00109920790419, 0.0026755000000000004, 0.0026755000000000004
DataValue, 0.0026765, 1.7071859E-08, -0.001092167571187, 0.0026765, 0.0026765
DataValue, 0.0026775, 3.6176020000000002E-09, -0.001320977695286, 0.0026775, 0.0026775
DataValue, 0.0026785000000000003, 1.0383291000000001E-08, -0.0012188930995760002, 0.0026785000000000003, 0.0026785000000000003
DataValue, 0.0026795, 2.355608E-09, -0.0013174575287850001, 0.0026795, 0.0026795
DataValue, 0.0026805, 2.0822783E-08, -0.000951361318585, 0.0026805, 0.0026805
DataValue, 0.0026815000000000003, 4.38882E-09, -0.001088647404686, 0.0026815000000000003, 0.0026815000000000003
DataValue, 0.0026825, 6.7305200000000009E-09, -0.0011308892862870001, 0.0026825, 0.0026825
DataValue, 0.0026835, 8.1187130000000009E-09, -0.001208332716487, 0.0026835, 0.0026835
DataValue, 0.0026845000000000003, 8.2238790000000009E-09, -0.001261134981178, 0.0026845000000000003, 0.0026845000000000003
DataValue, 0.0026855, 9.394729E-09, -0.001092167571187, 0.0026855, 0.0026855
DataValue, 0.0026865, 1.0109859E-08, -0.0012505745980890002, 0.0026865, 0.0026865
DataValue, 0.0026875000000000002, 5.7700030000000007E-09, -0.001141449669376, 0.0026875000000000002, 0.0026875000000000002
DataValue, 0.0026885000000000004, 4.024244E-09, -0.001211852882989, 0.0026885000000000004, 0.0026885000000000004
DataValue, 0.0026895, 1.0046759000000002E-08, -0.001384340459481, 0.0026895, 0.0026895
DataValue, 0.0026905, 6.982919E-09, -0.001268175314181, 0.0026905, 0.0026905
DataValue, 0.0026915000000000003, 8.244912E-09, -0.001222413266078, 0.0026915000000000003, 0.0026915000000000003
DataValue, 0.0026925, 1.5431265000000003E-08, -0.001577949034981, 0.0026925, 0.0026925
DataValue, 0.0026935, 5.265205E-09, -0.001268175314181, 0.0026935, 0.0026935
DataValue, 0.0026945000000000003, 8.988087E-09, -0.0014899451052770001, 0.0026945000000000003, 0.0026945000000000003
DataValue, 0.0026955, 5.117972E-09, -0.001711715012789, 0.0026955, 0.0026955
DataValue, 0.0026965, 6.611332E-09, -0.0016025900840760002, 0.0026965, 0.0026965
DataValue, 0.0026975000000000002, 1.0986244000000002E-08, -0.001623711083084, 0.0026975000000000002, 0.0026975000000000002
DataValue, 0.0026985000000000004, 7.684027E-09, -0.001447703223675, 0.0026985000000000004, 0.0026985000000000004
DataValue, 0.0026995, 1.0495468000000001E-08, -0.0016448319656770002, 0.0026995, 0.0026995
DataValue, 0.0027005, 2.292509E-09, -0.0016025900840760002, 0.0027005, 0.0027005
DataValue, 0.0027015000000000003, 1.6447872000000002E-08, -0.0016518722986800002, 0.0027015000000000003, 0.0027015000000000003
DataValue, 0.0027025, 1.640478E-09, -0.001704674679786, 0.0027025, 0.0027025
DataValue, 0.0027035, 9.506906E-09, -0.002007408067584, 0.0027035, 0.0027035
DataValue, 0.0027045000000000003, 9.983659E-09, -0.0017715576104820002, 0.0027045000000000003, 0.0027045000000000003
DataValue, 0.0027055, 1.5445288000000003E-08, -0.0016201909165830001, 0.0027055, 0.0027055
DataValue, 0.0027065, 4.017233E-09, -0.0017856382764880002, 0.0027065, 0.0027065
DataValue, 0.0027075000000000003, 2.355608E-09, -0.0014160218415780002, 0.0027075000000000003, 0.0027075000000000003
DataValue, 0.0027085, 1.8200641E-08, -0.001584989367984, 0.0027085, 0.0027085
DataValue, 0.0027095, 2.678118E-09, -0.001581469201483, 0.0027095, 0.0027095
DataValue, 0.0027105000000000002, 8.3150230000000011E-09, -0.0015040257712830001, 0.0027105000000000002, 0.0027105000000000002
DataValue, 0.0027115000000000004, 1.0474435000000001E-08, -0.001398421125486, 0.0027115000000000004, 0.0027115000000000004
DataValue, 0.0027125, 3.7998900000000006E-09, -0.001461783889681, 0.0027125, 0.0027125
DataValue, 0.0027135, 7.9013700000000012E-09, -0.0013244978617880001, 0.0027135, 0.0027135
DataValue, 0.0027145000000000003, 6.393988E-09, -0.00145826372318, 0.0027145000000000003, 0.0027145000000000003
DataValue, 0.0027155, 1.2816135E-08, -0.0013068970292810002, 0.0027155, 0.0027155
DataValue, 0.0027165, 1.2500636E-08, -0.0012505745980890002, 0.0027165, 0.0027165
DataValue, 0.0027175000000000003, 5.36336E-09, -0.0012400140985850002, 0.0027175000000000003, 0.0027175000000000003
DataValue, 0.0027185, -7.222540000000001E-10, -0.0013737799599770001, 0.0027185, 0.0027185
DataValue, 0.0027195, 1.4779236000000002E-08, -0.0013632195768880002, 0.0027195, 0.0027195
DataValue, 0.0027205000000000003, 1.0656723E-08, -0.000926720211282, 0.0027205000000000003, 0.0027205000000000003
DataValue, 0.0027215, 1.1470008E-08, -0.00145826372318, 0.0027215, 0.0027215
DataValue, 0.0027225, 5.5736930000000006E-09, -0.00093024037778400008, 0.0027225, 0.0027225
DataValue, 0.0027235000000000002, 6.092512E-09, -0.0012470544315870001, 0.0027235000000000002, 0.0027235000000000002
DataValue, 0.0027245000000000004, 8.5393780000000009E-09, -0.0012329737655820002, 0.0027245000000000004, 0.0027245000000000004
DataValue, 0.0027255, 4.718341E-09, -0.001141449669376, 0.0027255, 0.0027255
DataValue, 0.0027265, 1.1589196000000002E-08, -0.000986562808976, 0.0027265, 0.0027265
DataValue, 0.0027275000000000003, 1.2584769E-08, -0.001405461458489, 0.0027275000000000003, 0.0027275000000000003
DataValue, 0.0027285, 8.1317100000000011E-10, -0.001159050501883, 0.0027285, 0.0027285
DataValue, 0.0027295, 9.8504490000000014E-09, -0.001271695480682, 0.0027295, 0.0027295
DataValue, 0.0027305000000000003, 1.1042332E-08, -0.0011308892862870001, 0.0027305000000000003, 0.0027305000000000003
DataValue, 0.0027315, 1.1596208E-08, -0.001197772216983, 0.0027315, 0.0027315
DataValue, 0.0027325, 5.3843930000000008E-09, -0.001370259793475, 0.0027325, 0.0027325
DataValue, 0.0027335000000000003, 7.1511850000000009E-09, -0.0012435342650860002, 0.0027335000000000003, 0.0027335000000000003
DataValue, 0.0027345000000000004, 2.615018E-09, -0.0012470544315870001, 0.0027345000000000004, 0.0027345000000000004
DataValue, 0.0027355, 1.7857099E-08, -0.0012012923834850001, 0.0027355, 0.0027355
DataValue, 0.0027365000000000002, 7.6139160000000009E-09, -0.001261134981178, 0.0027365000000000002, 0.0027365000000000002
DataValue, 0.0027375000000000003, 7.3545060000000009E-09, -0.001500505604781, 0.0027375000000000003, 0.0027375000000000003
DataValue, 0.0027385, 1.0881077000000001E-08, -0.001444183173589, 0.0027385, 0.0027385
DataValue, 0.0027395, 8.469267E-09, -0.0011379296192900001, 0.0027395, 0.0027395
DataValue, 0.0027405000000000003, 4.6962900000000005E-10, -0.001461783889681, 0.0027405000000000003, 0.0027405000000000003
DataValue, 0.0027415, 1.2255248000000001E-08, -0.0011766513343900002, 0.0027415, 0.0027415
DataValue, 0.0027425, 1.0222037E-08, -0.001335058244877, 0.0027425, 0.0027425
DataValue, 0.0027435000000000003, 2.75524E-09, -0.0016201909165830001, 0.0027435000000000003, 0.0027435000000000003
DataValue, 0.0027445, 1.2633847000000002E-08, -0.0015533079858870002, 0.0027445, 0.0027445
DataValue, 0.0027455, 8.504323E-09, -0.001507545937784, 0.0027455, 0.0027455
DataValue, 0.0027465000000000002, 6.253767E-09, -0.001687073847279, 0.0027465000000000002, 0.0027465000000000002
DataValue, 0.0027475000000000004, 4.0663110000000005E-09, -0.001380820292979, 0.0027475000000000004, 0.0027475000000000004
DataValue, 0.0027485, 1.4295471000000001E-08, -0.001264655147679, 0.0027485, 0.0027485
DataValue, 0.0027495, 4.213544E-09, -0.001377300126478, 0.0027495, 0.0027495
DataValue, 0.0027505000000000003, 1.4232372E-08, -0.001335058244877, 0.0027505000000000003, 0.0027505000000000003
DataValue, 0.0027515, 5.9663130000000008E-09, -0.001384340459481, 0.0027515, 0.0027515
DataValue, 0.0027525, 5.110961E-09, -0.001384340459481, 0.0027525, 0.0027525
DataValue, 0.0027535000000000003, 1.2143071000000001E-08, -0.0014265823410820001, 0.0027535000000000003, 0.0027535000000000003
DataValue, 0.0027545, 1.170736E-09, -0.001289296313189, 0.0027545, 0.0027545
DataValue, 0.0027555, 1.5045657E-08, -0.001275215647183, 0.0027555, 0.0027555
DataValue, 0.0027565000000000003, 1.4295471000000001E-08, -0.001454743556678, 0.0027565000000000003, 0.0027565000000000003
DataValue, 0.0027575, -1.395318E-09, -0.0011836915509780002, 0.0027575, 0.0027575
DataValue, 0.0027585, 1.1133476E-08, -0.0011097682872790002, 0.0027585, 0.0027585
DataValue, 0.0027595000000000002, 2.7061620000000003E-09, -0.0012505745980890002, 0.0027595000000000002, 0.0027595000000000002
DataValue, 0.0027605000000000004, 1.1995838000000002E-08, -0.001268175314181, 0.0027605000000000004, 0.0027605000000000004
DataValue, 0.0027615, 8.3010010000000013E-09, -0.001028804690577, 0.0027615, 0.0027615
DataValue, 0.0027625, 1.2626836E-08, -0.001204812549986, 0.0027625, 0.0027625
DataValue, 0.0027635000000000003, -3.2262300000000004E-10, -0.001335058244877, 0.0027635000000000003, 0.0027635000000000003
DataValue, 0.0027645, 1.5964108E-08, -0.001095687737688, 0.0027645, 0.0027645
DataValue, 0.0027655, 6.9478640000000009E-09, -0.001159050501883, 0.0027655, 0.0027655
DataValue, 0.0027665000000000003, 4.094355E-09, -0.0010006434749810001, 0.0027665000000000003, 0.0027665000000000003
DataValue, 0.0027675, 9.5279390000000014E-09, -0.0011625706683840002, 0.0027675, 0.0027675
DataValue, 0.0027685, 5.8821800000000005E-09, -0.00119073188398, 0.0027685, 0.0027685
DataValue, 0.0027695000000000003, 1.0874066000000002E-08, -0.0012329737655820002, 0.0027695000000000003, 0.0027695000000000003
DataValue, 0.0027705, 2.5449070000000003E-09, -0.0012400140985850002, 0.0027705, 0.0027705
DataValue, 0.0027715, 9.114286E-09, -0.0011097682872790002, 0.0027715, 0.0027715
DataValue, 0.0027725000000000002, 9.1493420000000012E-09, -0.00119073188398, 0.0027725000000000002, 0.0027725000000000002
DataValue, 0.0027735000000000004, 5.4194490000000004E-09, -0.001264655147679, 0.0027735000000000004, 0.0027735000000000004
DataValue, 0.0027745, 6.148601E-09, -0.0013174575287850001, 0.0027745, 0.0027745
DataValue, 0.0027755, 1.4442704E-08, -0.001401941291988, 0.0027755, 0.0027755
DataValue, 0.0027765000000000003, 4.8936180000000005E-09, -0.0013632195768880002, 0.0027765000000000003, 0.0027765000000000003
DataValue, 0.0027775, 7.655983E-09, -0.0011625706683840002, 0.0027775, 0.0027775
DataValue, 0.0027785, 1.2367425E-08, -0.0011872117174790001, 0.0027785, 0.0027785
DataValue, 0.0027795000000000003, 2.152287E-09, -0.0011942520504820001, 0.0027795000000000003, 0.0027795000000000003
DataValue, 0.0027805, 1.0930155E-08, -0.0012505745980890002, 0.0027805, 0.0027805
DataValue, 0.0027815, 7.2984170000000008E-09, -0.001102727954276, 0.0027815, 0.0027815
DataValue, 0.0027825000000000003, 3.954134E-09, -0.001261134981178, 0.0027825000000000003, 0.0027825000000000003
DataValue, 0.0027835000000000004, 1.1063365E-08, -0.0011766513343900002, 0.0027835000000000004, 0.0027835000000000004
DataValue, 0.0027845, 8.2238790000000009E-09, -0.0011836915509780002, 0.0027845, 0.0027845
DataValue, 0.0027855, 2.3836530000000003E-09, -0.0012963365297760001, 0.0027855, 0.0027855
DataValue, 0.0027865000000000003, 1.0376279000000001E-08, -0.0013033768627790001, 0.0027865000000000003, 0.0027865000000000003
DataValue, 0.0027875, 5.7139140000000006E-09, -0.001570908701979, 0.0027875, 0.0027875
DataValue, 0.0027885, 9.9696380000000013E-09, -0.00157442886848, 0.0027885, 0.0027885
DataValue, 0.0027895000000000003, 1.3664475000000002E-08, -0.0014265823410820001, 0.0027895000000000003, 0.0027895000000000003
DataValue, 0.0027905, 4.90764E-09, -0.0014089815085750002, 0.0027905, 0.0027905
DataValue, 0.0027915, 8.5393780000000009E-09, -0.0015427474863830002, 0.0027915, 0.0027915
DataValue, 0.0027925000000000003, 2.068154E-09, -0.001461783889681, 0.0027925000000000003, 0.0027925000000000003
DataValue, 0.0027935, 1.7247135000000002E-08, -0.001511066104285, 0.0027935, 0.0027935
DataValue, 0.0027945, 8.602478E-09, -0.00148290488869, 0.0027945, 0.0027945
DataValue, 0.0027955000000000002, 4.949706E-09, -0.0016589126316830002, 0.0027955000000000002, 0.0027955000000000002
DataValue, 0.0027965000000000004, 6.6393760000000007E-09, -0.0016413117991760002, 0.0027965000000000004, 0.0027965000000000004
DataValue, 0.0027975, 1.552241E-08, -0.001577949034981, 0.0027975, 0.0027975
DataValue, 0.0027985, 3.954134E-09, -0.0014230621745810002, 0.0027985, 0.0027985
DataValue, 0.0027995000000000003, 1.6965670000000001E-09, -0.0013104171957820001, 0.0027995000000000003, 0.0027995000000000003
DataValue, 0.0028005, 1.3580342000000001E-08, -0.00145826372318, 0.0028005, 0.0028005
DataValue, 0.0028015, 1.3292888000000001E-08, -0.0014125016750770002, 0.0028015, 0.0028015
DataValue, 0.0028025000000000003, 3.0637270000000004E-09, -0.001141449669376, 0.0028025000000000003, 0.0028025000000000003
DataValue, 0.0028035, 1.4050084E-08, -0.0011836915509780002, 0.0028035, 0.0028035
DataValue, 0.0028045, 8.8478660000000012E-09, -0.0012998566962780002, 0.0028045, 0.0028045
DataValue, 0.0028055000000000003, 9.1353190000000012E-09, -0.001282255980186, 0.0028055000000000003, 0.0028055000000000003
DataValue, 0.0028065, 3.645646E-09, -0.0012259334325790002, 0.0028065, 0.0028065
DataValue, 0.0028075, 1.0860044E-08, -0.001211852882989, 0.0028075, 0.0028075
DataValue, 0.0028085000000000002, 6.4150210000000008E-09, -0.0012928163632750002, 0.0028085000000000002, 0.0028085000000000002
DataValue, 0.0028095000000000004, 6.0434350000000004E-09, -0.001085127238184, 0.0028095000000000004, 0.0028095000000000004
DataValue, 0.0028105, 1.3327943E-08, -0.00096544192638200012, 0.0028105, 0.0028105
DataValue, 0.0028115, 6.162623E-09, -0.001032324857078, 0.0028115, 0.0028115
DataValue, 0.0028125000000000003, 1.2206171E-08, -0.001278735813685, 0.0028125000000000003, 0.0028125000000000003
DataValue, 0.0028135, 1.0264102000000001E-08, -0.001095687737688, 0.0028135, 0.0028135
DataValue, 0.0028145, 1.991032E-09, -0.001067526405677, 0.0028145, 0.0028145
DataValue, 0.0028155000000000003, 7.0670520000000005E-09, -0.0011308892862870001, 0.0028155000000000003, 0.0028155000000000003
DataValue, 0.0028165, 1.0250081E-08, -0.0014125016750770002, 0.0028165, 0.0028165
DataValue, 0.0028175, 8.896943E-09, -0.0012928163632750002, 0.0028175, 0.0028175
DataValue, 0.0028185000000000003, 8.174802E-09, -0.0010147241409870001, 0.0028185000000000003, 0.0028185000000000003
DataValue, 0.0028195000000000004, 1.1827573000000001E-08, -0.001081607071683, 0.0028195000000000004, 0.0028195000000000004
DataValue, 0.0028205, 6.779598E-09, -0.0011379296192900001, 0.0028205, 0.0028205
DataValue, 0.0028215000000000002, 3.316126E-09, -0.000976002425887, 0.0028215000000000002, 0.0028215000000000002
DataValue, 0.0028225000000000004, 1.024307E-08, -0.00109920790419, 0.0028225000000000004, 0.0028225000000000004
DataValue, 0.0028235, 1.2093993000000002E-08, -0.001081607071683, 0.0028235, 0.0028235
DataValue, 0.0028245, 5.4895590000000007E-09, -0.001173131167889, 0.0028245, 0.0028245
DataValue, 0.0028255000000000003, 1.0179970000000001E-08, -0.001049925689586, 0.0028255000000000003, 0.0028255000000000003
DataValue, 0.0028265, 1.2703957E-08, -0.001384340459481, 0.0028265, 0.0028265
DataValue, 0.0028275, 6.8286750000000009E-09, -0.0011132884537800002, 0.0028275, 0.0028275
DataValue, 0.0028285000000000003, 2.699151E-09, -0.00099712330848000016, 0.0028285000000000003, 0.0028285000000000003
DataValue, 0.0028295, 9.3386400000000012E-09, -0.001028804690577, 0.0028295, 0.0028295
DataValue, 0.0028305, 6.197678E-09, -0.0011203287867830002, 0.0028305, 0.0028305
DataValue, 0.0028315000000000002, 1.5220934E-08, -0.001264655147679, 0.0028315000000000002, 0.0028315000000000002
DataValue, 0.0028325000000000004, 1.29844E-08, -0.0015462676528840002, 0.0028325000000000004, 0.0028325000000000004
DataValue, 0.0028335, 5.1950940000000005E-09, -0.0017715576104820002, 0.0028335, 0.0028335
DataValue, 0.0028345, 9.058198000000001E-09, -0.001345618744381, 0.0028345, 0.0028345
DataValue, 0.0028355000000000003, 7.943436E-09, -0.001313937362283, 0.0028355000000000003, 0.0028355000000000003
DataValue, 0.0028365, 5.9102240000000007E-09, -0.0014793847221880002, 0.0028365, 0.0028365
DataValue, 0.0028375, 1.0411335E-08, -0.001461783889681, 0.0028375, 0.0028375
DataValue, 0.0028385000000000003, 6.2257230000000008E-09, -0.0014793847221880002, 0.0028385000000000003, 0.0028385000000000003
DataValue, 0.0028395, 5.6578250000000006E-09, -0.0014793847221880002, 0.0028395, 0.0028395
DataValue, 0.0028405, 4.8235070000000007E-09, -0.0014969854382800001, 0.0028405, 0.0028405
DataValue, 0.0028415000000000003, 1.0677756000000001E-08, -0.001394900958985, 0.0028415000000000003, 0.0028415000000000003
DataValue, 0.0028425, 5.16705E-09, -0.001577949034981, 0.0028425, 0.0028425
DataValue, 0.0028435, 1.4807280000000001E-08, -0.00145826372318, 0.0028435, 0.0028435
DataValue, 0.0028445000000000002, 8.9460200000000009E-09, -0.001275215647183, 0.0028445000000000002, 0.0028445000000000002
DataValue, 0.0028455000000000004, 5.3493380000000007E-09, -0.001285776146688, 0.0028455000000000004, 0.0028455000000000004
DataValue, 0.0028465, 6.92683E-09, -0.001144969835877, 0.0028465, 0.0028465
DataValue, 0.0028475, 9.2404860000000014E-09, -0.0013104171957820001, 0.0028475, 0.0028475
DataValue, 0.0028485000000000003, 7.0460180000000006E-09, -0.0014969854382800001, 0.0028485000000000003, 0.0028485000000000003
DataValue, 0.0028495, 6.260778E-09, -0.001493465271778, 0.0028495, 0.0028495
DataValue, 0.0028505, 8.9109640000000013E-09, -0.001313937362283, 0.0028505, 0.0028505
DataValue, 0.0028515000000000003, 8.2379020000000009E-09, -0.001570908701979, 0.0028515000000000003, 0.0028515000000000003
DataValue, 0.0028525, 1.7219090000000002E-08, -0.0012963365297760001, 0.0028525, 0.0028525
DataValue, 0.0028535, 1.871844E-09, -0.0011836915509780002, 0.0028535, 0.0028535
DataValue, 0.0028545000000000003, 8.350079E-09, -0.001507545937784, 0.0028545000000000003, 0.0028545000000000003
DataValue, 0.0028555, 6.3659440000000009E-09, -0.0014336226740850001, 0.0028555, 0.0028555
DataValue, 0.0028565, 6.5692650000000009E-09, -0.0015497878193860002, 0.0028565, 0.0028565
DataValue, 0.0028575000000000002, 6.86373E-09, -0.0014125016750770002, 0.0028575000000000002, 0.0028575000000000002
DataValue, 0.0028585000000000004, 6.5482320000000005E-09, -0.001401941291988, 0.0028585000000000004, 0.0028585000000000004
DataValue, 0.0028595, 1.1112443000000001E-08, -0.001222413266078, 0.0028595, 0.0028595
DataValue, 0.0028605, 6.4711100000000008E-09, -0.0015357071533800002, 0.0028605, 0.0028605
DataValue, 0.0028615000000000003, 9.7522940000000013E-09, -0.001088647404686, 0.0028615000000000003, 0.0028615000000000003
DataValue, 0.0028625, 5.5736930000000006E-09, -0.0013667397433890002, 0.0028625, 0.0028625
DataValue, 0.0028635, 1.1477018000000002E-08, -0.00121537304949, 0.0028635, 0.0028635
DataValue, 0.0028645000000000003, 6.1766450000000006E-09, -0.001289296313189, 0.0028645000000000003, 0.0028645000000000003
DataValue, 0.0028655, 1.2122038000000002E-08, -0.0013033768627790001, 0.0028655, 0.0028655
DataValue, 0.0028665, 6.975908E-09, -0.0013561792438850002, 0.0028665, 0.0028665
DataValue, 0.0028675000000000003, 1.0151926E-08, -0.001025284524076, 0.0028675000000000003, 0.0028675000000000003
DataValue, 0.0028685000000000004, 4.536053E-09, -0.0010640062391760001, 0.0028685000000000004, 0.0028685000000000004
DataValue, 0.0028695, 8.251924E-09, -0.0014301025075840002, 0.0028695, 0.0028695
DataValue, 0.0028705000000000002, 1.0208014E-08, -0.0014301025075840002, 0.0028705000000000002, 0.0028705000000000002
DataValue, 0.0028715000000000004, 9.303585E-09, -0.001320977695286, 0.0028715000000000004, 0.0028715000000000004
DataValue, 0.0028725, 7.684027E-09, -0.001384340459481, 0.0028725, 0.0028725
DataValue, 0.0028735, 8.693622E-09, -0.001584989367984, 0.0028735, 0.0028735
DataValue, 0.0028745000000000003, 5.075906E-09, -0.001454743556678, 0.0028745000000000003, 0.0028745000000000003
DataValue, 0.0028755, 1.0803955000000001E-08, -0.0014723443891850002, 0.0028755, 0.0028755
DataValue, 0.0028765, 1.1477018000000002E-08, -0.0013491389108820002, 0.0028765, 0.0028765
DataValue, 0.0028775000000000003, 5.42646E-09, -0.001475864555687, 0.0028775000000000003, 0.0028775000000000003
DataValue, 0.0028785, 9.4438070000000014E-09, -0.00157442886848, 0.0028785, 0.0028785
DataValue, 0.0028795, 8.637532E-09, -0.0015427474863830002, 0.0028795, 0.0028795
DataValue, 0.0028805000000000002, 1.1792517000000002E-08, -0.001380820292979, 0.0028805000000000002, 0.0028805000000000002
DataValue, 0.0028815000000000004, 7.831259E-09, -0.001053445856087, 0.0028815000000000004, 0.0028815000000000004
DataValue, 0.0028825, 7.4316280000000005E-09, -0.0013420985778790002, 0.0028825, 0.0028825
DataValue, 0.0028835, 1.2605802E-08, -0.0012400140985850002, 0.0028835, 0.0028835
DataValue, 0.0028845000000000003, 2.089187E-09, -0.001275215647183, 0.0028845000000000003, 0.0028845000000000003
DataValue, 0.0028855, 5.3914040000000007E-09, -0.0012259334325790002, 0.0028855, 0.0028855
DataValue, 0.0028865, 1.011687E-08, -0.0012435342650860002, 0.0028865, 0.0028865
DataValue, 0.0028875000000000003, 7.648971E-09, -0.001282255980186, 0.0028875000000000003, 0.0028875000000000003
DataValue, 0.0028885, 1.0698789000000001E-08, -0.0014230621745810002, 0.0028885, 0.0028885
DataValue, 0.0028895, 1.7815031E-08, -0.0013596994103860002, 0.0028895, 0.0028895
DataValue, 0.0028905000000000003, 6.681443E-09, -0.0013737799599770001, 0.0028905000000000003, 0.0028905000000000003
DataValue, 0.0028915, 5.5105930000000006E-09, -0.001268175314181, 0.0028915, 0.0028915
DataValue, 0.0028925, -1.7388600000000001E-09, -0.001380820292979, 0.0028925, 0.0028925
DataValue, 0.0028935000000000002, 1.6230528E-08, -0.0015568281523880001, 0.0028935000000000002, 0.0028935000000000002
DataValue, 0.0028945000000000004, 8.1046910000000012E-09, -0.001577949034981, 0.0028945000000000004, 0.0028945000000000004
DataValue, 0.0028955, 5.931257E-09, -0.0011872117174790001, 0.0028955, 0.0028955
DataValue, 0.0028965, 1.6763371000000002E-08, -0.001394900958985, 0.0028965, 0.0028965
DataValue, 0.0028975000000000003, -2.8816660000000004E-09, -0.00115201016888, 0.0028975000000000003, 0.0028975000000000003
DataValue, 0.0028985, 7.740115E-09, -0.0010147241409870001, 0.0028985, 0.0028985
DataValue, 0.0028995, 1.3447131000000002E-08, -0.0012012923834850001, 0.0028995, 0.0028995
DataValue, 0.0029005000000000003, 8.953031E-09, -0.00107456673868, 0.0029005000000000003, 0.0029005000000000003
DataValue, 0.0029015, 5.181072E-09, -0.001159050501883, 0.0029015, 0.0029015
DataValue, 0.0029025, 4.7253520000000007E-09, -0.0011696110013870002, 0.0029025, 0.0029025
DataValue, 0.0029035000000000003, 1.4477759000000002E-08, -0.0011872117174790001, 0.0029035000000000003, 0.0029035000000000003
DataValue, 0.0029045000000000004, 8.777755E-09, -0.0013068970292810002, 0.0029045000000000004, 0.0029045000000000004
DataValue, 0.0029055, 4.0032110000000006E-09, -0.001261134981178, 0.0029055, 0.0029055
DataValue, 0.0029065000000000002, 1.0937166E-08, -0.0012400140985850002, 0.0029065000000000002, 0.0029065000000000002
DataValue, 0.0029075000000000004, 4.9987840000000004E-09, -0.0011836915509780002, 0.0029075000000000004, 0.0029075000000000004
DataValue, 0.0029085, 1.1834584000000001E-08, -0.001208332716487, 0.0029085, 0.0029085
DataValue, 0.0029095, 7.438639E-09, -0.001204812549986, 0.0029095, 0.0029095
DataValue, 0.0029105000000000003, 9.261519000000001E-09, -0.00109920790419, 0.0029105000000000003, 0.0029105000000000003
DataValue, 0.0029115, 3.9681560000000005E-09, -0.001166090834886, 0.0029115, 0.0029115
DataValue, 0.0029125, 1.0944177E-08, -0.00119073188398, 0.0029125, 0.0029125
